"","election","male","occupation","employment","union_both","region","union","degree","quebec","age","religion","vote","income","redistribution","market_liberalism","immigration_rates","traditionalism2","turnout","mip","personal_retrospective","efficacy_external","efficacy_external2","efficacy_internal","political_efficacy","foreign","non_charter_language","language","party_id","income_tertile","income2","sector","occupation3","ideology","traditionalism","trad1","trad2","market1","market2","education","national_retrospective","vote3","postgrad","enviro","pol_interest","satdem","satdem2","household","promise","trust","inequality","efficacy_rich","region2","region3","female","vote2","ndp","liberal","conservative","bloc","green","ndp_vs_right","liberal_vs_right","bloc_vs_right","ndp_vs_liberal","left","right","religion2","catholic","no_religion","occupation2","occupation4","working_class","working_class2","working_class3","working_class4","upper_class","upper_class2","rich","poor","1965","1968","1972","1974","1979","1980","1984","1988","1993","1997","2000","2004","2006","2008","2011","2015","2019","Period","redistribution_reversed","economic","social"
"51","1965",0,4,1,NA,1,NA,0,0,58,2,NA,2,NA,NA,NA,NA,0,16,0.5,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"52","1965",0,4,1,1,1,1,0,0,44,2,2,2,NA,NA,NA,NA,1,NA,0.5,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"53","1965",1,4,1,0,1,0,0,0,41,2,1,3,NA,NA,NA,NA,1,0,0.5,0,1,0,0.333333333333333,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"54","1965",0,NA,1,NA,1,NA,0,0,77,2,2,1,NA,NA,NA,NA,1,14,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"55","1965",1,NA,1,0,1,0,0,0,84,2,2,1,NA,NA,NA,NA,1,11,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"56","1965",0,2,1,0,1,0,0,0,51,2,1,3,NA,NA,NA,NA,1,4,0,0,0,0,0,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"57","1965",0,2,1,NA,1,NA,0,0,35,1,2,4,NA,NA,NA,NA,1,9,0.5,0,1,1,0.666666666666667,0,0,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"58","1965",0,4,1,1,1,1,0,0,41,2,1,4,NA,NA,NA,NA,1,11,1,1,1,1,1,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"59","1965",1,4,1,1,1,1,0,0,34,2,1,2,NA,NA,NA,NA,1,9,1,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"60","1965",1,3,1,NA,1,NA,0,0,33,2,2,2,NA,NA,NA,NA,1,9,1,1,1,1,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"61","1965",1,NA,1,0,1,0,0,0,63,1,1,2,NA,NA,NA,NA,1,16,0.5,1,1,1,1,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"62","1965",1,4,1,NA,1,NA,0,0,48,1,1,1,NA,NA,NA,NA,1,6,1,0,1,1,0.666666666666667,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"63","1965",1,2,1,NA,1,NA,0,0,48,1,2,2,NA,NA,NA,NA,1,7,0.5,0,0,0,0,0,0,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"64","1965",0,5,1,0,1,0,0,0,37,2,2,2,NA,NA,NA,NA,1,7,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"65","1965",1,NA,1,NA,1,NA,0,0,30,2,NA,3,NA,NA,NA,NA,0,16,1,1,1,1,1,0,0,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"66","1965",0,2,1,NA,1,NA,0,0,69,2,1,2,NA,NA,NA,NA,1,12,1,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Managers",NA,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"67","1965",0,4,1,1,1,1,0,0,39,1,2,2,NA,NA,NA,NA,1,14,1,0,1,0,0.333333333333333,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"68","1965",0,3,1,NA,1,NA,0,0,44,1,2,2,NA,NA,NA,NA,1,6,1,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"69","1965",0,3,1,NA,1,NA,0,0,44,2,2,4,NA,NA,NA,NA,1,9,0.5,1,1,0,0.666666666666667,0,0,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"70","1965",1,NA,1,NA,1,NA,0,0,49,2,2,3,NA,NA,NA,NA,1,7,0.5,1,1,1,1,0,0,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"71","1965",1,4,1,NA,1,NA,0,0,23,2,1,1,NA,NA,NA,NA,1,6,1,1,0,1,0.666666666666667,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"72","1965",1,5,1,NA,1,NA,0,0,39,2,NA,1,NA,NA,NA,NA,0,9,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"73","1965",0,NA,1,0,1,0,0,0,77,2,2,1,NA,NA,NA,NA,1,7,0.5,1,1,1,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"74","1965",1,NA,1,NA,1,NA,0,0,80,2,NA,1,NA,NA,NA,NA,0,4,0.5,0,0,1,0.333333333333333,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"75","1965",1,NA,1,NA,1,NA,0,0,42,2,0,4,NA,NA,NA,NA,1,16,1,1,1,1,1,1,0,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"76","1965",0,NA,1,NA,1,NA,0,0,35,1,NA,2,NA,NA,NA,NA,0,0,0.5,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"77","1965",0,3,1,NA,1,NA,0,0,28,2,2,2,NA,NA,NA,NA,1,12,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"78","1965",0,1,1,0,1,0,0,0,36,2,1,5,NA,NA,NA,NA,1,12,1,1,1,0,0.666666666666667,0,0,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Professionals",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"79","1965",0,2,1,NA,1,NA,0,0,NA,2,2,5,NA,NA,NA,NA,1,13,0,0,0,0,0,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"80","1965",1,3,1,0,1,0,1,0,23,0,2,1,NA,NA,NA,NA,1,16,0.5,1,1,1,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"None",0,1,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"81","1965",1,3,1,0,1,0,0,0,37,2,2,5,NA,NA,NA,NA,1,16,1,1,1,1,1,0,0,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"82","1965",1,3,1,0,1,0,0,0,31,2,2,3,NA,NA,NA,NA,1,7,1,1,1,1,1,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"83","1965",1,1,1,0,1,0,1,0,39,1,1,5,NA,NA,NA,NA,1,16,1,1,1,1,1,0,0,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"84","1965",1,NA,1,NA,1,NA,0,0,88,2,1,1,NA,NA,NA,NA,1,6,0.5,0,1,0,0.333333333333333,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"85","1965",0,3,1,0,1,0,0,0,55,2,0,3,NA,NA,NA,NA,1,6,1,1,0,0,0.333333333333333,0,0,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"86","1965",1,4,1,NA,1,NA,0,0,41,0,NA,3,NA,NA,NA,NA,0,12,1,0,0,0,0,0,0,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,1,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"87","1965",0,4,0,NA,1,NA,0,0,38,1,1,3,NA,NA,NA,NA,1,9,0.5,1,1,1,1,0,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"88","1965",1,3,1,NA,1,NA,0,0,55,2,2,1,NA,NA,NA,NA,1,4,1,1,1,0,0.666666666666667,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"89","1965",0,4,1,1,1,1,0,0,53,1,1,2,NA,NA,NA,NA,1,7,1,0,1,0,0.333333333333333,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"90","1965",0,4,1,1,1,1,0,0,71,1,1,2,NA,NA,NA,NA,1,NA,0.5,1,0,0,0.333333333333333,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"91","1965",0,4,1,0,1,0,0,0,49,1,1,4,NA,NA,NA,NA,1,9,0.5,0,1,0,0.333333333333333,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"92","1965",0,5,1,1,1,1,0,0,35,2,1,1,NA,NA,NA,NA,1,12,0.5,0,NA,1,0.5,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"93","1965",0,5,1,1,1,1,0,0,32,2,2,2,NA,NA,NA,NA,1,11,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"94","1965",1,2,1,0,1,0,0,0,40,2,1,3,NA,NA,NA,NA,1,9,1,NA,1,1,1,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"95","1965",1,4,1,NA,1,NA,0,0,24,1,NA,1,NA,NA,NA,NA,0,16,1,1,1,1,1,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"96","1965",0,5,1,1,1,1,0,0,53,2,3,1,NA,NA,NA,NA,1,0,0.5,0,0,0,0,0,0,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"97","1965",0,NA,1,NA,1,NA,0,0,59,2,2,1,NA,NA,NA,NA,1,NA,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"98","1965",0,4,1,1,1,1,0,0,43,2,2,2,NA,NA,NA,NA,1,NA,0.5,NA,0,0,0,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"99","1965",0,4,1,1,1,1,0,0,33,1,NA,2,NA,NA,NA,NA,0,15,0.5,NA,1,1,1,0,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"100","1965",1,NA,0,NA,1,NA,0,0,34,2,NA,1,NA,NA,NA,NA,0,6,0,NA,1,0,0.5,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"101","1965",0,5,1,0,1,0,0,0,50,2,1,2,NA,NA,NA,NA,1,NA,0.5,0,0,1,0.333333333333333,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"102","1965",0,5,1,1,1,1,0,0,25,2,1,1,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantic","East",1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Protestant",0,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
